cve_id,condition,batch_id,batch_status,total_reward,quality_score,gate_FORMAT,gate_FUNCTIONAL,gate_SOLVABILITY,gate_NON_TRIVIALITY,soft_RAG_GROUNDING,soft_CVE_RELEVANCE,passed_all_binary,pub_ge_06,pub_ge_090,is_selected,selection_status,solvability_source,xss_selftest_live,n_selftest_live,tokens_in,tokens_out,selftest_cost_rub,cost_rub,wall_clock_s
CVE-2026-26269,no_rag,126ce15a-faf0-4f83-9fd0-8be40288b4cd,completed,0.858095,0.88,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18920,7520,0.0,9.436,76.399
CVE-2026-26269,no_bon,7377db1e-999b-429b-8a6c-850d5c5ecea4,completed,0.967619,0.83,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,5825,2227,0.0,2.861,74.262
CVE-2025-60035,full,78c6d528-6088-4428-aca8-fed81b520e03,completed,0.971429,0.85,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,28675,6992,0.0,12.0985,70.011
CVE-2025-60035,no_rag,ab0dc911-b789-4e95-8746-398b420df77e,completed,0.854286,0.86,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18970,9010,0.0,10.196,68.282
CVE-2025-60035,no_bon,be2d376c-5491-4488-a39e-613df4b0df69,completed,0.931429,0.64,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,5734,1692,0.0,2.5662,74.37
CVE-2026-7466,full,5ea5735c-a43e-4c17-9846-d8cc84a6d244,completed,0.965714,0.82,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,32265,8936,0.0,14.1475,77.521
CVE-2026-7466,no_rag,7e2d7f68-7ed7-49d6-a3a8-f0c3adf8156d,completed,0.690476,0.0,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18985,10541,0.0,10.966,77.229
CVE-2026-7466,no_bon,bb8cc96c-d074-4d0e-b6e9-93c506d3ec9c,completed,0.935238,0.66,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,6457,644,0.0,2.2591,48.57
CVE-2026-4387,full,dede71e9-8da7-4c5e-b5ea-1bed8baba127,completed,0.971429,0.85,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,34450,10327,0.0,15.4985,108.907
CVE-2026-4387,no_rag,4fb1504b-400c-4a95-bb72-dc41a600d630,completed,0.861905,0.9,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18985,9804,0.0,10.5975,73.399
CVE-2026-4387,no_bon,0d111d82-636f-4639-a6bc-0acf81ca2d7d,completed,0.895238,0.6,1,1,1,1,1.0,0.7,1,1,0,1,selected,,,,6890,1861,0.0,2.9975,69.843
CVE-2026-23199,full,ab48088a-a846-4c4f-a120-0e62cc497c3d,completed,0.96381,0.81,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,27810,10193,0.0,13.4395,88.799
CVE-2026-23199,no_rag,1958fb06-f40b-4f70-baa4-2d10f30234d7,completed,0.86,0.89,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,18995,9756,0.0,10.5765,110.772
CVE-2026-23199,no_bon,39244430-79f5-41d3-af2e-1bd6daaa47c2,completed,0.946667,0.72,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,5578,2006,0.0,2.6764,73.908
CVE-2026-25049,full,c75930d2-f960-4621-9bc7-44f2cde42f44,completed,0.975238,0.87,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,28305,7212,0.0,12.0975,85.202
CVE-2026-25049,no_rag,438d058d-8b4e-4070-9f55-b2ca28951b3c,completed,0.854286,0.86,1,1,1,1,0.5,0.5,1,1,0,1,selected,,,,19060,10568,0.0,11.002,104.698
CVE-2026-25049,no_bon,295355c9-bc9c-425d-b404-6d0406d0e488,completed,0.84,0.46,1,1,1,1,1.0,0.4,1,1,0,1,selected,,,,5663,2473,0.0,2.9354,74.226
CVE-2025-43213,full,e8169569-65c3-4dab-9891-920d96a833e7,completed,0.939048,0.68,1,1,1,1,1.0,1.0,1,1,1,1,selected,,,,29475,7215,0.0,12.45,77.722
